Wall time,Step,Value
1565965990.6549048,17390,0.70703125
1565965993.7553594,17420,0.7109375
1565965994.755167,17430,0.6875
1565965996.8049462,17450,0.68359375
1565965997.861452,17460,0.6796875
1565965998.9226675,17470,0.70703125
1565966002.092348,17500,0.734375
1565966004.186082,17520,0.72265625
1565966005.2378263,17530,0.6953125
1565966006.2773,17540,0.73046875
1565966007.3112183,17550,0.69140625
1565966014.6191416,17620,0.7265625
1565966015.6657195,17630,0.71484375
1565966018.7838528,17660,0.640625
1565966023.9523401,17710,0.6953125
1565966028.0692475,17750,0.67578125
1565966034.3686657,17810,0.6953125
1565966035.4197047,17820,0.66796875
1565966037.5210927,17840,0.75
1565966041.6143997,17880,0.7109375
1565966042.6530623,17890,0.69921875
1565966043.7331164,17900,0.6796875
1565966045.8500586,17920,0.7109375
1565966046.8671188,17930,0.64453125
1565966047.9117484,17940,0.6796875
1565966052.121174,17980,0.7109375
1565966056.5751803,18020,0.72265625
1565966058.6581106,18040,0.69140625
1565966059.7134993,18050,0.74609375
1565966067.9654732,18130,0.75390625
1565966069.0152884,18140,0.65625
1565966072.1761446,18170,0.70703125
1565966075.287223,18200,0.671875
1565966079.513521,18240,0.68359375
1565966081.6177197,18260,0.6796875
1565966085.8296254,18300,0.69921875
1565966091.0210545,18350,0.68359375
1565966092.0836315,18360,0.73046875
1565966096.3362577,18400,0.69140625
1565966097.395275,18410,0.671875
1565966100.542513,18440,0.703125
1565966101.578273,18450,0.73046875
1565966102.6306088,18460,0.64453125
1565966105.7115018,18490,0.734375
1565966108.8779616,18520,0.71484375
1565966109.9329753,18530,0.6640625
1565966112.0164597,18550,0.73828125
1565966114.095523,18570,0.703125
1565966115.1504545,18580,0.6796875
1565966116.2076135,18590,0.73046875
1565966123.5684328,18660,0.66015625
1565966125.6737318,18680,0.7265625
1565966126.7302763,18690,0.703125
1565966133.063165,18750,0.71484375
1565966134.1176832,18760,0.703125
1565966135.1620438,18770,0.703125
1565966136.1787212,18780,0.70703125
1565966137.2220392,18790,0.70703125
1565966139.3189623,18810,0.703125
1565966142.3928978,18840,0.70703125
1565966149.7450714,18910,0.73828125
1565966150.7838948,18920,0.73828125
1565966151.8373005,18930,0.69140625
1565966161.5653048,19020,0.69140625
1565966164.6723611,19050,0.69921875
1565966165.701597,19060,0.59765625
1565966169.8588772,19100,0.68359375
1565966170.8770092,19110,0.70703125
1565966171.9266284,19120,0.6875
1565966172.9563267,19130,0.71875
1565966176.0929155,19160,0.65625
1565966177.1220815,19170,0.71484375
1565966178.1760912,19180,0.75
1565966179.2271497,19190,0.67578125
1565966183.4925625,19230,0.73046875
1565966184.5354586,19240,0.73046875
1565966185.5901568,19250,0.69921875
1565966188.7014894,19280,0.6796875
1565966190.7746093,19300,0.72265625
1565966192.8630333,19320,0.73828125
1565966194.9758716,19340,0.70703125
1565966196.033958,19350,0.6796875
1565966197.086749,19360,0.73828125
1565966199.1666117,19380,0.62890625
1565966200.203173,19390,0.68359375
1565966205.4713817,19440,0.76953125
1565966208.5813105,19470,0.71875
1565966210.6054285,19490,0.71484375
1565966213.755956,19520,0.75390625
1565966216.9287157,19550,0.7421875
1565966217.9764602,19560,0.70703125
1565966220.0542095,19580,0.66796875
1565966222.1376953,19600,0.6796875
1565966228.4260547,19660,0.75
1565966229.479063,19670,0.73046875
1565966231.5353491,19690,0.71484375
1565966233.6520023,19710,0.70703125
1565966243.0253184,19800,0.71875
1565966244.075779,19810,0.70703125
1565966245.134709,19820,0.6640625
1565966246.190111,19830,0.64453125
1565966258.8590457,19950,0.6796875
1565966260.9017582,19970,0.72265625
1565966262.9593706,19990,0.69140625
1565966265.3176448,20010,0.76171875
1565966269.4885309,20050,0.703125
1565966270.5211906,20060,0.69140625
1565966271.5557673,20070,0.734375
1565966272.5858066,20080,0.74609375
1565966273.632702,20090,0.703125
